label,00:0f:e2:35:c0:d6,00:1d:0f:92:b6:e4,00:25:92:29:eb:9e,14:3d:f2:b9:d5:00,14:3d:f2:b9:d5:03,14:75:90:80:7b:aa,1c:87:2c:cf:8d:28,20:6b:e7:47:c0:4d,28:6c:07:3f:bb:48,28:c6:8e:d6:46:d6,30:b4:9e:8a:07:61,30:fc:68:bf:f0:f9,34:2e:b6:ce:be:d8,34:2e:b6:ce:be:d9,34:2e:b6:ce:be:dc,34:2e:b6:ce:be:dd,34:2e:b6:ce:be:de,34:2e:b6:fe:be:dc,38:83:45:a7:39:e8,3e:a5:81:40:ba:e1,42:23:43:d8:43:ac,42:49:0f:38:58:cc,48:7d:2e:4b:1f:0e,50:2b:73:d8:1d:2e,5c:63:bf:cd:60:fe,6e:e8:5c:e3:cd:35,70:af:6a:71:3b:d5,70:ba:ef:c5:c3:80,70:ba:ef:c5:c3:90,70:ba:ef:c6:03:e0,70:ba:ef:c6:03:f0,70:ba:ef:c6:19:60,70:ba:ef:c6:19:70,70:ba:ef:c6:a6:00,70:ba:ef:c6:a6:10,70:ba:ef:c6:a9:30,70:ba:ef:c6:ab:e0,70:ba:ef:c6:ab:f0,70:ba:ef:c6:b3:c0,70:ba:ef:c6:b3:d0,70:ba:ef:c6:b7:10,70:ba:ef:c6:b8:20,70:ba:ef:c6:b8:30,70:ba:ef:c6:b8:b0,70:ba:ef:c6:bc:10,70:ba:ef:cb:75:80,70:ba:ef:cb:75:90,70:ba:ef:cb:82:20,70:ba:ef:cb:82:30,70:ba:ef:cb:82:c0,70:ba:ef:cb:83:f0,70:ba:ef:cb:c1:80,70:ba:ef:cb:c1:90,70:ba:ef:cb:d9:c0,70:ba:ef:cb:d9:d0,70:ba:ef:cb:da:20,70:ba:ef:cb:da:30,70:ba:ef:cb:dc:d0,70:ba:ef:cb:e4:e0,70:ba:ef:cb:e4:f0,70:ba:ef:cb:e8:40,70:ba:ef:cb:e8:50,74:3a:20:13:41:f0,74:3a:20:13:46:70,74:3a:20:13:76:30,74:3a:20:13:7c:20,74:3a:20:13:7c:30,74:7d:24:ac:56:3c,74:7d:24:ac:56:3d,76:40:bb:75:30:42,76:99:79:c0:a6:16,78:62:56:a4:5e:94,78:62:56:a4:5e:95,78:62:56:a4:5e:98,78:62:56:f4:5e:98,7a:a5:1b:7a:b2:50,80:89:17:62:5e:ee,80:e4:55:b3:52:aa,80:e4:55:b3:52:ab,80:ea:07:29:02:04,82:b5:d2:bf:70:a3,84:1b:5e:e3:b6:00,86:e4:55:b3:52:aa,86:e4:55:b3:52:ab,8c:53:c3:51:2e:9c,8c:a6:df:7e:5a:7f,8c:a6:df:7e:5a:81,92:cd:b6:5b:1e:8f,9c:3d:cf:14:26:21,9c:3d:cf:14:26:22,9c:3d:cf:14:26:23,a4:93:3f:66:55:de,a6:5f:cc:cf:3d:59,a8:6b:7c:d7:74:6c,a8:6b:7c:d7:74:6e,b0:7f:b9:7f:48:53,b0:7f:b9:7f:48:54,b2:28:c7:b8:d3:0a,b6:da:19:28:2c:58,b8:f8:83:ff:66:a4,bc:46:99:df:4a:eb,c2:52:16:0f:7a:b3,c4:36:55:45:f3:19,d0:76:e7:09:06:7b,d2:9e:3b:db:2b:88,d4:6a:6a:50:97:6f,d6:6a:6a:9d:f0:01,dc:72:9b:c9:6d:ce,e0:05:c5:26:3d:86,ec:26:ca:13:7f:0a,f0:10:90:44:7e:60,f0:10:90:44:7e:70,f0:10:90:44:a2:c0,f0:10:90:44:a2:d0,f0:10:90:44:a6:40,f0:10:90:44:a6:50,f2:1b:fc:8e:3a:0b,f4:63:1f:7d:f1:af,f8:9a:78:df:14:90,f8:9a:78:df:14:91,f8:9a:78:df:14:95,f8:d1:11:e6:b4:3c,fc:7c:02:ff:41:c9,fe:7c:02:ef:41:c9
1,0,0,0,-0.7312430440541874,0.16768114326177141,-0.2447503587953894,-0.5416500940139248,-0.36529241606138024,-0.44422776567141575,-0.06994110860695482,0,-0.15927291955934486,-0.4769160076176421,-0.2125947725147806,-0.2666230288085471,0,0,-0.21299887377825608,0,0,0,-0.4022615230307502,0,0,0,0,0,0,-0.44361946450470335,0,0,0,1.7496663113962236,-1.2995967555001482,0,-0.1094488772253541,0,0,0,-0.07465866356942032,-0.08519533917342971,0,0,0,-0.42561604691777855,4.8632447118570195,0,0,0,0,-0.288674584410989,0,0,0,0,0,-0.8105787676672109,0,0,0,0,-0.28446220036975745,0,-0.3714449307671798,-0.1431672125264394,0,-0.4404026030993798,0,0,-0.3445350056737508,0,-0.6422025115831466,-0.2790701328362062,0,-0.26456736589206337,0,-0.5837505934287175,0,0,-0.23124798055467005,0,-0.17308291677337675,-0.46642981986489956,-0.36213372934264154,0.6564451879390305,-1.2198115404817722,-1.1544050921063829,0,-1.160285676865876,-0.6949051550277348,-0.540376854587432,0,0,0,0,1.70157240565846,1.9824757007258884,0,0,-0.5422199579408636,0,0,0,-0.4349568383473838,-0.526555247537714,-0.4037592494700283,0,0,0,0,-0.4284322363135698,-0.5703953425696726,-0.3765949157715382,-0.6005299538599065,-0.28758349392071714,0,0,0,-0.0995853963738968,0,-0.10901441917069775,-1.1850601801837881,1.8831403142069427,3.488941127150215
3,0,0,0,-0.7312430440541874,-0.7008799844804553,-0.2447503587953894,-0.5416500940139248,-0.36529241606138024,-0.44422776567141575,-0.8710710649284129,0,-0.15927291955934486,-0.4769160076176421,-0.2125947725147806,-0.2666230288085471,0,0,-0.21299887377825608,0,0,0,-0.4022615230307502,0,0,0,0,0,0,-0.26452936002254357,0,0,0,2.005988189637158,-1.3974892954815037,0,-0.1094488772253541,0,0,0,-0.07465866356942032,-0.08519533917342971,0,0,0,-0.42561604691777855,2.912363303003453,0,0,0,0,-0.288674584410989,0,0,0,0,0,-0.8105787676672109,0,0,0,0,-0.28446220036975745,0,-0.3714449307671798,7.439558006307654,0,1.3431933134780223,0,0,-0.3445350056737508,0,-0.6422025115831466,-0.2790701328362062,0,-0.26456736589206337,0,-0.5837505934287175,0,0,-0.23124798055467005,0,1.8847180645537418,-0.46642981986489956,-0.36213372934264154,1.4550878676563235,0.28831598495174604,-1.1544050921063829,0,-1.160285676865876,-0.6949051550277348,-0.540376854587432,0,0,0,0,2.2951075835298593,2.29582121640197,0,0,-0.5422199579408636,0,0,0,-0.4349568383473838,-0.526555247537714,0.8366002715085094,0,0,0,0,-0.4284322363135698,-0.5703953425696726,-0.3765949157715382,-0.6005299538599065,-0.28758349392071714,0,0,0,-0.0995853963738968,0,-0.10901441917069775,-1.1850601801837881,-0.5978128973989204,1.9436138389837467
5,0,0,0,-0.513609953546929,-0.7008799844804553,-0.2447503587953894,-0.5416500940139248,-0.36529241606138024,-0.44422776567141575,-0.8710710649284129,0,-0.15927291955934486,-0.4769160076176421,-0.2125947725147806,-0.2666230288085471,0,0,-0.21299887377825608,0,0,0,-0.4022615230307502,0,0,0,0,0,0,-0.26452936002254357,0,0,0,1.7923866244363793,-1.2017042155187927,0,-0.1094488772253541,0,0,0,-0.07465866356942032,-0.08519533917342971,0,0,0,-0.42561604691777855,-0.2578189863835927,0,0,0,0,-0.288674584410989,0,0,0,0,0,-0.8105787676672109,0,0,0,0,-0.28446220036975745,0,-0.3714449307671798,-0.1431672125264394,0,-0.4404026030993798,0,0,-0.3445350056737508,0,-0.6422025115831466,-0.2790701328362062,0,-0.26456736589206337,0,-0.5837505934287175,0,0,-0.23124798055467005,0,-0.17308291677337675,-0.46642981986489956,-0.36213372934264154,1.9114551132090625,0.34632088977611214,-1.1544050921063829,0,-1.160285676865876,-0.6949051550277348,-0.540376854587432,0,0,0,0,2.2951075835298593,1.669130185049807,0,0,-0.5422199579408636,0,0,0,-0.4349568383473838,-0.526555247537714,-0.4037592494700283,0,0,0,0,-0.4284322363135698,-0.5703953425696726,-0.3765949157715382,-0.6005299538599065,-0.28758349392071714,0,0,0,-0.0995853963738968,0,-0.10901441917069775,-0.031566454066069116,0.6426637084040112,1.6860592909560022
7,0,0,0,-0.7312430440541874,-0.12183923265230416,-0.2447503587953894,-0.5416500940139248,-0.36529241606138024,-0.44422776567141575,-0.8710710649284129,0,-0.15927291955934486,-0.4769160076176421,-0.2125947725147806,-0.2666230288085471,0,0,-0.21299887377825608,0,0,0,-0.4022615230307502,0,0,0,0,0,0,-0.32422606151659683,0,0,0,2.005988189637158,-1.0059191355560817,0,-0.1094488772253541,0,0,0,-0.07465866356942032,-0.08519533917342971,0,0,0,-0.42561604691777855,1.1077979998139025,0,0,0,0,-0.288674584410989,0,0,0,0,0,-0.8105787676672109,0,0,0,0,-0.28446220036975745,0,-0.3714449307671798,-0.1431672125264394,0,-0.4404026030993798,0,0,-0.3445350056737508,0,-0.6422025115831466,-0.2790701328362062,0,-0.26456736589206337,0,-0.5837505934287175,0,0,-0.23124798055467005,0,-0.17308291677337675,-0.46642981986489956,-0.36213372934264154,1.5691796790445083,0.11430127047864776,-1.1544050921063829,0,-1.160285676865876,-0.6949051550277348,-0.540376854587432,0,0,0,0,1.1080372277870607,1.8780271955005279,0,0,-0.5422199579408636,0,0,0,-0.4349568383473838,-0.526555247537714,1.7048519361934855,0,0,0,0,-0.4284322363135698,-0.5703953425696726,-0.3765949157715382,-0.6005299538599065,-0.28758349392071714,0,0,0,-0.0995853963738968,0,-0.10901441917069775,0.417014439424155,-0.5978128973989204,1.4285047429282574
9,0,0,0,0.7649844531832133,-0.7008799844804553,-0.2447503587953894,-0.5416500940139248,-0.36529241606138024,-0.44422776567141575,-0.1427711046361783,0,-0.15927291955934486,-0.4769160076176421,-0.2125947725147806,-0.2666230288085471,0,0,-0.21299887377825608,0,0,0,-0.4022615230307502,0,0,0,0,0,0,-0.14513595703443707,0,0,0,2.0487085026773135,-0.8101340555933708,0,-0.1094488772253541,0,0,0,-0.07465866356942032,-0.08519533917342971,0,0,0,1.4313938462727953,-0.2578189863835927,0,0,0,0,-0.288674584410989,0,0,0,0,0,-0.8105787676672109,0,0,0,0,-0.28446220036975745,0,-0.3714449307671798,-0.1431672125264394,0,-0.12962452672604494,0,0,-0.3445350056737508,0,-0.6422025115831466,-0.2790701328362062,0,-0.26456736589206337,0,-0.5837505934287175,0,0,-0.23124798055467005,0,-0.17308291677337675,-0.46642981986489956,-0.36213372934264154,-0.16121279367629382,0.28831598495174604,-0.5387171948486305,0,-1.160285676865876,-0.6949051550277348,-0.540376854587432,0,0,0,0,1.1080372277870607,1.669130185049807,0,0,-0.5422199579408636,0,0,0,-0.4349568383473838,-0.526555247537714,-0.4037592494700283,0,0,0,0,-0.4284322363135698,-0.5703953425696726,-0.3765949157715382,-0.6005299538599065,-0.28758349392071714,0,0,0,-0.0995853963738968,0,-0.10901441917069775,0.417014439424155,1.5730211627562098,1.2997274689143852
11,0,0,0,0.8329947939667315,0.07117435129041288,-0.2447503587953894,-0.5416500940139248,-0.36529241606138024,-0.44422776567141575,-0.06994110860695482,0,-0.15927291955934486,-0.4769160076176421,-0.2125947725147806,-0.2666230288085471,0,0,-0.21299887377825608,0,0,0,-0.4022615230307502,0,0,0,0,0,0,0.332437654917989,0,0,0,2.005988189637158,-1.0059191355560817,0,-0.1094488772253541,0,0,0,-0.07465866356942032,-0.08519533917342971,0,0,0,-0.42561604691777855,-0.2578189863835927,0,0,0,0,-0.288674584410989,0,0,0,0,0,-0.8105787676672109,0,0,0,0,-0.28446220036975745,0,-0.3714449307671798,-0.1431672125264394,0,-0.4404026030993798,0,0,-0.3445350056737508,0,0.16953949230037482,-0.2790701328362062,0,-0.26456736589206337,0,-0.5837505934287175,0,0,-0.23124798055467005,0,-0.17308291677337675,-0.46642981986489956,-0.36213372934264154,-0.5985647373310014,0.05629636565428167,-1.1544050921063829,0,-1.160285676865876,-0.6949051550277348,-0.540376854587432,0,0,0,0,1.2267442633613406,1.0424391536976443,0,0,-0.5422199579408636,0,0,0,-0.4349568383473838,-0.526555247537714,-0.4037592494700283,0,0,0,0,-0.4284322363135698,-0.5703953425696726,-0.3765949157715382,-0.6005299538599065,-0.28758349392071714,0,0,0,-0.0995853963738968,0,-0.10901441917069775,-1.1850601801837881,-0.5978128973989204,1.235338831907449
13,0,0,0,-0.7312430440541874,-0.7008799844804553,-0.2447503587953894,-0.5416500940139248,-0.36529241606138024,-0.44422776567141575,-0.8710710649284129,0,-0.15927291955934486,-0.4769160076176421,-0.2125947725147806,-0.2666230288085471,0,0,-0.21299887377825608,0,0,0,-0.4022615230307502,0,0,0,0,0,0,-0.32422606151659683,0,0,0,1.6215053722757566,-0.7122415156120153,0,-0.1094488772253541,0,0,0,-0.07465866356942032,-0.08519533917342971,0,0,0,-0.42561604691777855,-0.2578189863835927,0,0,0,0,-0.288674584410989,0,0,0,0,0,-0.8105787676672109,0,0,0,0,-0.28446220036975745,0,-0.3714449307671798,-0.1431672125264394,0,2.2349912717667233,0,0,-0.3445350056737508,0,-0.6422025115831466,-0.2790701328362062,0,-0.26456736589206337,0,-0.5837505934287175,0,0,-0.23124798055467005,0,-0.17308291677337675,-0.46642981986489956,-0.36213372934264154,2.5960059815381706,0.23031108012737994,0.1649261163030866,0,-1.160285676865876,-0.6949051550277348,-0.540376854587432,0,0,0,0,1.1080372277870607,0.41574812234548136,0,0,-0.5422199579408636,0,0,0,-0.4349568383473838,-0.526555247537714,2.4490676487806082,0,0,0,0,-0.4284322363135698,-0.5703953425696726,-0.3765949157715382,1.1408328615389218,-0.28758349392071714,0,0,0,-0.0995853963738968,0,-0.10901441917069775,-1.1850601801837881,-0.5978128973989204,1.2997274689143852
15,0,0,0,1.4450878610183953,1.5187762308607908,-0.2447503587953894,-0.5416500940139248,-0.36529241606138024,-0.44422776567141575,-0.8710710649284129,0,-0.15927291955934486,-0.4769160076176421,-0.2125947725147806,-0.2666230288085471,0,0,-0.21299887377825608,0,0,0,-0.4022615230307502,0,0,0,0,0,0,0.2130442519298825,0,0,0,1.706945998356068,-0.8101340555933708,0,-0.1094488772253541,0,0,0,-0.07465866356942032,-0.08519533917342971,0,0,0,-0.42561604691777855,-0.2578189863835927,0,0,0,0,-0.288674584410989,0,0,0,0,0,-0.8105787676672109,0,0,0,0,-0.28446220036975745,0,-0.3714449307671798,-0.1431672125264394,0,2.5592814384171603,0,0,-0.3445350056737508,0,-0.6422025115831466,-0.2790701328362062,0,-0.26456736589206337,0,-0.5837505934287175,0,0,-0.23124798055467005,0,-0.17308291677337675,-0.46642981986489956,-0.36213372934264154,1.5691796790445083,0.6943503187223087,0.3408369440910159,0,-1.160285676865876,-0.6949051550277348,0.20484437845395106,0,0,0,0,0.39579501434138137,1.0424391536976443,0,0,-0.5422199579408636,0,0,0,-0.4349568383473838,-0.526555247537714,-0.4037592494700283,0,0,0,0,-0.4284322363135698,-0.5703953425696726,1.7028480626376137,1.2801418867708283,-0.28758349392071714,0,0,0,-0.0995853963738968,0,-0.10901441917069775,-1.1850601801837881,-0.5978128973989204,1.2997274689143852
2,0,0,0,-0.7312430440541874,-0.7008799844804553,-0.2447503587953894,-0.5416500940139248,-0.36529241606138024,-0.44422776567141575,-0.8710710649284129,0,-0.15927291955934486,-0.4769160076176421,-0.2125947725147806,-0.2666230288085471,0,0,-0.21299887377825608,0,0,0,-0.4022615230307502,0,0,0,0,0,0,-0.08543925554038381,0,0,0,1.1943022418741998,-1.69116691542557,0,-0.1094488772253541,0,0,0,-0.07465866356942032,-0.08519533917342971,0,0,0,-0.42561604691777855,4.8632447118570195,0,0,0,0,-0.288674584410989,0,0,0,0,0,-0.8105787676672109,0,0,0,0,-0.28446220036975745,0,-0.3714449307671798,7.742867015061018,0,-0.4404026030993798,0,0,-0.3445350056737508,0,-0.6422025115831466,-0.2790701328362062,0,-0.26456736589206337,0,-0.5837505934287175,0,0,-0.23124798055467005,0,-0.17308291677337675,-0.46642981986489956,-0.36213372934264154,1.1128124334917695,0.11430127047864776,-1.1544050921063829,0,-1.160285676865876,-0.6949051550277348,-0.540376854587432,0,0,0,0,2.0576935123812996,1.8780271955005279,0,0,-0.5422199579408636,0,0,0,-0.4349568383473838,-0.526555247537714,-0.4037592494700283,0,0,0,0,-0.4284322363135698,-0.5703953425696726,-0.3765949157715382,-0.6005299538599065,-0.28758349392071714,0,0,0,-0.0995853963738968,0,-0.10901441917069775,-0.031566454066069116,0.9527828598547441,1.9436138389837467
4,0,0,0,-0.7312430440541874,-0.7008799844804553,-0.2447503587953894,-0.5416500940139248,-0.36529241606138024,-0.44422776567141575,-0.8710710649284129,0,-0.15927291955934486,-0.4769160076176421,-0.2125947725147806,-0.2666230288085471,0,0,-0.21299887377825608,0,0,0,-0.4022615230307502,0,0,0,0,0,0,-0.14513595703443707,0,0,0,1.6428655287958345,-1.7890594554069255,0,-0.1094488772253541,0,0,0,-0.07465866356942032,-0.08519533917342971,0,0,0,-0.42561604691777855,3.6439438313235404,0,0,0,0,-0.288674584410989,0,0,0,0,0,-0.8105787676672109,0,0,0,0,-0.28446220036975745,0,-0.3714449307671798,6.529630980047562,0,1.667483480128459,0,0,-0.3445350056737508,0,-0.6422025115831466,-0.2790701328362062,0,-0.26456736589206337,0,-0.5837505934287175,0,0,-0.23124798055467005,0,2.2276848947749284,-0.46642981986489956,-0.36213372934264154,1.683271490432693,0.05629636565428167,-1.1544050921063829,0,-1.160285676865876,-0.6949051550277348,-0.540376854587432,0,0,0,0,2.5325216546784195,1.669130185049807,0,0,-0.5422199579408636,0,0,0,-0.4349568383473838,-0.526555247537714,-0.4037592494700283,0,0,0,0,-0.4284322363135698,-0.5703953425696726,-0.3765949157715382,0.5835967606112968,-0.28758349392071714,0,0,0,-0.0995853963738968,0,-0.10901441917069775,0.3208899622476784,1.262902011305477,1.8148365649698746
